hotttness,key,mode,fade_out,fade_in,danceability,duration,energy,loudness,tempo,time_signature,year,artist_hotttness,analysis_sample_rate
,0.342,0.239,0.9468847417679641,0.0010381575075551486,0.0,176.27383,0.0,-11.479,151.911,0.924,1985,0.3742711738564048,22050
0.6173656175717818,0.998,0.652,0.9796901438229069,0.0009109553824646175,0.0,283.21914,0.0,-15.144,111.191,2.553,1971,0.4224724232432197,22050
,5.454,0.475,0.9647609875242529,0.0,0.0,220.89098,0.0,-6.302,119.691,1.964,0,0.3841464443048954,22050
,2.29,0.542,0.9667406233173101,0.0016172256485619512,0.0,238.68036,0.0,-12.991,125.508,1.848,0,0.33510142487208283,22050
0.3335548072764493,0.0,0.0,0.9586923517760731,0.001146177898874936,0.0,198.922,0.0,-13.495,126.821,0.0,0,0.0,22050
,1.488,0.0,0.9861704100283715,0.004087108910057518,0.0,212.37506,0.0,-5.931,110.745,4.0,2009,0.5669715662185826,22050
0.48828987603734525,6.72,0.634,0.9675385273511764,0.0,0.0,261.95546,0.0,-13.627,100.194,3.0,2005,0.6282464191914875,22050
0.34580223396532944,3.976,0.491,0.9782186223456754,0.0013666470456644157,0.0,329.27302,0.0,-7.103,116.473,4.0,1994,0.6011849417940898,22050
0.3747968370214053,0.486,0.297,0.9324297735198089,0.003223952341616881,0.0,162.53342,0.0,-17.285,173.482,3.216,0,0.4035096733630853,22050
,0.0,0.0,0.9684431195714182,0.004329437653249479,0.0,184.31955,0.0,-5.58,150.012,0.0,0,0.28128421554929817,22050
0.0,0.9,0.685,0.9633955635149152,0.0004956458387732895,0.0,171.49342,0.0,-37.398,109.823,1.977,0,0.28404740990087485,22050
0.3943948561005826,1.784,0.0,0.9822704285008228,0.0016924703450659708,0.0,254.06649,0.0,-6.01,137.888,0.0,1999,0.4379647331417924,22050
,6.8500000000000005,0.611,0.9637537914420585,0.0,0.0,311.40526,0.0,-4.313,108.367,1.44,0,0.3340657898380008,22050
,5.5440000000000005,0.646,0.9430139308302893,0.00026274042785386943,0.0,570.90567,0.0,-12.28,122.967,4.0,0,0.30660364129709755,22050
,0.0,0.0,0.9513839594781932,0.0,0.0,155.21914,0.0,-11.965,114.027,3.0,1971,0.6038764869181625,22050
,7.7219999999999995,0.606,0.9856539156883045,0.0,0.0,230.00771,0.0,-9.748,142.024,3.864,0,0.36223874670184913,22050
,0.0,0.662,0.9279615155753504,0.0010730095809253779,0.0,219.01016,0.0,-5.21,149.94,0.512,2001,0.555968803751809,22050
0.0,1.335,0.0,0.9678367615684793,0.0027310631541169125,0.0,215.30077,0.0,-9.741,163.445,0.06,2004,0.40913486879748406,22050
,4.634,0.756,0.9291370926579211,0.0016994614445306406,0.0,207.12444,0.0,-12.779,111.316,0.0,0,0.3140117898326241,22050
0.4444017145228514,0.0,0.525,0.9630683883130007,0.0012895934498031612,0.0,127.9473,0.0,-12.717,135.78,0.348,2001,0.35032760522744555,22050
,5.248,0.393,0.9463192665764227,0.0031506483494943833,0.0,152.0322,0.0,-9.414,128.598,0.9850000000000001,0,0.0,22050
0.5430528641992896,1.47,0.0,0.9999998338484308,0.0,0.0,240.74404,0.0,-4.878,135.535,4.0809999999999995,2010,0.39570954770762196,22050
0.6085000789194116,1.046,0.537,0.9532823543263144,0.001857357735372098,0.0,192.20853,0.0,-23.988,139.189,1.254,1989,0.3807045358244573,22050
0.5669884440404037,5.346,0.509,0.9487819945362704,0.0,0.0,264.69832,0.0,-5.871,156.097,4.0,2006,0.5354083792298137,22050
,0.0,0.0,1.0000036693809853,0.01673687041191647,0.0,133.53751,0.0,-29.295,117.667,0.765,0,0.3008559001020913,22050
,0.611,0.544,0.9713453839823393,0.0005491940577202955,0.0,240.3522,0.0,-6.248,86.689,2.577,0,0.31398973328035057,22050
0.46054128135865785,4.815,0.333,1.0000006292953338,0.0009867350836553752,0.0,397.26975,0.0,-6.788,95.882,0.0,1999,0.4460715844124553,22050
,1.8539999999999999,0.0,0.9503788029034945,0.001694945759114658,0.0,286.14485,0.0,-24.597,169.775,0.30000000000000004,0,0.3419045735408989,22050
0.0,0.46,0.716,0.8979116890506688,0.0,0.0,415.03302,0.0,-6.751,83.326,3.0,0,0.3653396527140089,22050
,11.0,0.726,0.9818429992403965,0.017536268738569557,0.0,420.10077,0.0,-9.062,139.91,4.0,1996,0.3547257553023712,22050
,6.579,0.577,0.9644379329964504,0.0,0.0,266.70975,0.0,-12.658,90.908,3.0,0,0.3432756605456756,22050
0.6765489056009939,0.828,0.0,0.977369474884441,0.0,0.0,198.26893,0.0,-14.509,132.967,0.405,2003,0.35162446889739807,22050
0.3603705827121406,3.915,0.674,0.8828352652099832,0.0,0.0,133.27628,0.0,-15.736,89.86,0.368,2005,0.45343579119347505,22050
,6.401999999999999,0.0,0.9124137634344874,0.0006602464200802251,0.0,384.70485,0.0,-8.161,137.862,0.0,2001,0.272385459553457,22050
,5.628,0.728,0.9599880409732083,0.0,0.0,150.64771,0.0,-9.258,121.983,2.556,0,0.17306799943289988,22050
,2.8949999999999996,0.405,0.9774691116128643,0.0010021060418111023,0.0,228.51873,0.0,-12.053,179.501,0.0,0,0.33364914079207836,22050
0.2538347361322313,3.91,0.0,1.0000004664834008,0.0005555393228755954,0.0,235.80689,0.0,-9.716,101.03,2.32,0,0.37176089539478846,22050
0.5194030457366698,1.266,0.363,0.9999979186439548,0.001404915330436086,0.0,192.1824,0.0,-6.258,155.038,1.64,2007,0.3494763271978497,22050
0.4373517613872757,0.826,0.912,0.9823525993629286,0.0006302626032108729,0.0,418.87302,0.0,-11.702,117.168,3.0,1989,0.3622840901263234,22050
,0.0,0.637,0.9652908934231671,0.0,0.0,145.57995,0.0,-13.703,160.261,0.9099999999999999,0,0.3050742624735008,22050
0.4952936212921635,2.74,0.418,0.9853883874815148,0.0008920849997734974,0.0,229.79873,0.0,-12.772,135.175,1.917,1995,0.35300068828370523,22050
,2.205,0.372,0.9780630068326345,0.0,0.0,166.00771,0.0,-1.925,86.091,3.0,0,0.34919221761645924,22050
0.47212111953959446,2.596,0.0,0.8967166242421495,0.0007892553424865711,0.0,203.98975,0.0,-11.976,154.322,0.0,1988,0.3838774936335668,22050
0.8251735403780842,3.864,0.0,0.9513534413600233,0.0,0.0,416.80934,0.0,-7.982,124.04,4.1,1997,0.5079658021593736,22050
0.0,0.392,0.0,0.9882471305118685,0.0,0.0,413.36118,0.0,-8.804,191.196,0.0,0,0.4249318351787764,22050
,3.206,0.44,0.9804276849968377,0.0,0.0,117.002,0.0,-5.699,152.127,2.604,2005,0.5507620846559074,22050
0.0,0.42000000000000004,0.405,0.9283757534608965,0.0025202185180148596,0.0,192.44363,0.0,-10.229,236.006,3.044,0,0.3394084863551408,22050
,0.0,0.0,0.904364155724602,0.0,0.0,225.12281,0.0,-3.818,175.421,0.0,1984,0.46682699252718746,22050
0.2364201822307364,3.636,0.514,0.9485166031813299,0.002033634651017513,0.0,204.06812,0.0,-5.157,160.165,4.0,0,0.544446276903691,22050
,1.242,0.0,0.967991938104151,0.0,0.0,123.66322,0.0,-4.633,104.153,0.288,0,0.32138373011129995,22050
,4.246,0.0,0.978213981633134,0.0002818160515796494,0.0,525.16526,0.0,-5.602,127.278,0.88,0,0.33708930033210055,22050
,0.0,0.149,0.9536450477299209,0.03599982757891545,0.0,122.72281,0.0,-9.965,192.688,2.684,0,0.42251494013072466,22050
0.39200877147130697,3.531,0.421,0.962692262486439,0.0,0.0,285.36118,0.0,-6.284,150.666,5.0,0,0.3828699558929602,22050
0.7373853102276186,8.05,0.0,0.9760612177410436,0.0010305273484476117,0.0,217.36444,0.0,-5.152,100.023,3.748,0,0.6822631767638205,22050
0.593943075901947,2.904,0.0,0.9451190846630882,0.0010358283718004577,0.0,450.84689,0.0,-9.063,130.586,1.68,0,0.48801984168567314,22050
0.5616924111789523,4.675,0.486,0.9737564259454619,0.0001976409115756887,0.0,344.05832,0.0,-9.253,154.953,0.0,1974,0.4793084593382274,22050
0.48213758506501503,0.0,0.0,0.9628034448285255,0.0008639754527294371,0.0,277.78567,0.0,-6.944,89.984,0.0,2004,0.4666288889016846,22050
0.450992311636255,4.711,0.579,0.9712027535190099,0.0,0.0,198.73914,0.0,-7.469,115.061,2.924,2007,0.3931219335710068,22050
,6.859999999999999,0.753,0.9605764165042384,0.0,0.0,195.3171,0.0,-10.7,123.142,2.712,2002,0.45281783769711387,22050
0.3943948561005826,0.0,0.251,0.9424656845250523,0.0,0.0,128.83546,0.0,-17.699,90.932,3.0,0,0.38265197113973687,22050
,0.754,0.597,0.9895504135520052,0.0007355608500752141,0.0,248.78975,0.0,-7.805,116.721,2.088,1992,0.544257505724526,22050
0.4051157216913865,5.005,0.614,0.9541269169382955,0.000808029290691132,0.0,269.7922,0.0,-11.043,90.218,4.0,1997,0.41224060053560735,22050
0.7858922883883538,0.0,0.474,0.9600156517053953,0.004176974898201886,0.0,175.72526,0.0,-10.93,141.919,1.78,2006,0.3942171989010042,22050
0.8344926198909054,2.709,0.0,0.9716153248427125,0.0006298570821130313,0.0,271.49016,0.0,-10.358,139.333,0.0,0,0.7357656929506414,22050
0.5287824809425877,0.842,0.589,0.9176465375109942,0.0,0.0,95.68608,0.0,-2.022,115.887,2.976,2003,0.4675384440100101,22050
0.4348380902608562,2.737,0.319,0.9449937421478553,0.0002823868706491541,0.0,251.42812,0.0,-12.009,86.091,2.7550000000000003,2009,0.42791424698295477,22050
0.0,0.0,0.671,0.9684376930720903,0.0013720747234541482,0.0,226.66404,0.0,-12.716,117.271,1.812,0,0.3500785789894733,22050
,4.256,0.0,0.9726810758964285,0.00022105038391502798,0.0,303.09832,0.0,-8.879,128.292,3.32,0,0.41168895978577885,22050
0.5101193140330347,1.6320000000000001,0.596,0.9293619993318089,0.0013544413391456016,0.0,190.48444,0.0,-15.663,102.428,1.984,1995,0.4427658420289504,22050
,0.05,0.0,0.9827935179341082,0.004796674624758032,0.0,217.23383,0.0,-9.493,95.596,4.0,1995,0.3345773601190987,22050
0.0,0.611,0.546,0.9890611023305849,0.0005281537854085748,0.0,456.30649,0.0,-19.478,89.667,2.988,0,0.294861261887382,22050
,0.645,0.0,0.9578509364950586,0.0017303371309955052,0.0,210.36363,0.0,-5.904,155.074,0.0,2009,0.27345372725278577,22050
0.21508031850922793,0.0,0.0,0.9525054997767007,0.014044072646674496,0.0,193.4624,0.0,-5.913,119.979,4.0,2007,0.3631778606591337,22050
,1.28,0.692,0.9824253912403018,0.0,0.0,254.32771,0.0,-11.213,152.005,0.605,0,0.351210536532264,22050
,4.86,0.864,0.9271861377455245,0.016850085230994433,0.0,127.4771,0.0,-5.541,156.968,0.0,0,0.3458094431841164,22050
0.26586104921065007,1.252,0.0,0.9723604101714882,0.0,0.0,338.33751,0.0,-14.248,130.027,2.036,1995,0.37225120793006455,22050
,1.724,1.0,0.9455782904045392,0.0,0.0,188.73424,0.0,-7.04,114.971,0.0,0,0.4315269192148132,22050
,4.671,0.0,0.9558199051219743,0.0008262497759682749,0.0,211.80036,0.0,-15.358,144.651,0.568,0,0.32188268994567615,22050
0.23379647424179947,2.508,0.374,0.9619907648823335,0.0,0.0,126.51057,0.0,-12.651,110.168,3.68,0,0.3268488180257514,22050
0.34580223396532944,6.83,0.0,0.95862968159123,0.008501803336523773,0.0,301.81832,0.0,-8.095,61.971,0.397,1991,0.44689072654931333,22050
,0.8599999999999999,0.026,0.970514819263765,0.000430222949199615,0.0,234.762,0.0,-6.019,188.886,4.0,1999,0.3189020778687955,22050
0.46630483075728635,2.655,0.196,0.9342859152784427,0.011419509193319587,0.0,292.8322,0.0,-4.953,133.306,1.352,2001,0.4983953383497739,22050
0.48061061838775304,3.86,0.744,0.955701708454345,0.011028172854892843,0.0,241.10975,0.0,-18.114,152.267,3.0,1990,0.30150246185842855,22050
0.2656833797102308,0.33,0.526,0.9897504200156967,0.00123392772198175,0.0,270.68036,0.0,-11.061,166.275,3.38,0,0.4596654567282773,22050
,7.425,0.0,0.8868574001321703,0.002976896655281496,0.0,205.58322,0.0,-16.056,97.976,3.0,0,0.0,22050
0.19473522935003107,0.0,0.0,0.9557678265669529,0.0,0.0,153.20771,0.0,-8.798,88.935,3.108,0,0.23313168694832853,22050
0.3127699195304257,0.076,0.342,0.999999231188022,0.0,0.0,182.09914,0.0,-10.7,210.8,2.877,1982,0.6344123849303008,22050
0.0,2.744,0.508,0.942391811849483,0.0011288088710635243,0.0,183.37914,0.0,-11.428,172.337,0.0,0,0.31920972076720344,22050
0.2742817042441851,2.452,0.462,0.984235662519062,0.0005179123949289176,0.0,316.65587,0.0,-5.934,91.69,3.3,2007,0.5065453194851007,22050
0.41967427880955327,2.664,0.578,0.9540365244661627,0.0018809311154784013,0.0,205.21751,0.0,-4.332,82.205,3.78,2008,0.40503129793646875,22050
,2.101,0.0,0.9775814671107674,0.0017097308404098546,0.0,431.64689,0.0,-14.621,106.219,0.0,0,0.3331545078233844,22050
,2.56,0.477,0.9679535910905783,0.0,0.0,131.05587,0.0,-15.672,121.563,0.0,0,0.25749632817123713,22050
0.5316127691991754,1.068,0.524,0.9698256809873161,0.0005209414681532379,0.0,316.73424,0.0,-15.54,162.682,0.0,1989,0.4092921169313016,22050
0.23773394162247466,3.325,0.0,0.9999997521440162,0.0010224059330773974,0.0,161.38404,0.0,-9.161,96.979,3.58,1997,0.36366811024462387,22050
0.26586104921065007,2.98,0.567,0.9686107994248166,0.0638902991550405,0.0,298.84036,0.0,-9.998,113.277,3.488,0,0.33750728916593725,22050
0.0,3.283,0.591,0.9018811820629055,0.0039031142329678447,0.0,84.03546,0.0,-26.266,115.642,1.76,1985,0.3004544598123077,22050
0.6712360269845353,0.372,0.0,0.9691926997175884,0.0016400370551494638,0.0,144.50893,0.0,-7.787,152.622,1.432,1992,0.5542914890128156,22050
0.1992382620006783,0.652,0.694,0.9830557935062593,0.00795897424798387,0.0,273.52771,0.0,-6.305,125.013,4.0,2000,0.26627528554651025,22050
0.6261657596688281,1.127,0.205,0.908184213251766,0.0013052292876427419,0.0,246.69995,0.0,-9.603,112.903,4.0,1990,0.46682699252718746,22050
,2.653,0.401,0.9673000387967782,0.0,0.0,285.17832,0.0,-8.488,110.787,3.0,0,0.26803783963074496,22050
,0.616,0.0,0.9729831438275663,0.0,0.0,200.25424,0.0,-5.884,127.97,0.0,0,0.18931487775261457,22050
0.8244821296824321,3.64,0.48,0.9872446045753837,0.0,0.0,209.29261,0.0,-4.865,140.995,0.41,0,0.5799889824287546,22050
,1.8900000000000001,0.0,0.9530619785792599,0.002261986909992093,0.0,145.00526,0.0,-14.449,141.024,4.0,0,0.34360538262619794,22050
,2.943,0.578,0.9266391839883458,0.0,0.0,168.38485,0.0,-12.77,98.49,0.0,1998,0.5270663350675943,22050
,3.75,0.675,0.9872219085782815,0.0002249484952686706,0.0,324.51873,0.0,-11.273,210.305,2.244,1993,0.3244308919925855,22050
,7.011,0.0,0.954878645305276,0.013317667892467912,0.0,215.35302,0.0,-10.918,211.327,3.0,2005,0.3849861165778121,22050
,0.0,0.0,0.968852667610401,0.000929569310015711,0.0,165.66812,0.0,-10.917,128.459,4.6850000000000005,2005,0.6239702655142668,22050
0.0,0.035,0.0,0.9758925150336419,0.0019242410598510474,0.0,172.01587,0.0,-9.745,175.393,3.004,1991,0.30790209386949613,22050
0.0,1.312,0.463,0.9638821608602949,0.0014218464617112502,0.0,377.67791,0.0,-21.787,109.671,4.12,2004,0.4822988321304963,22050
0.7215726608393865,0.087,0.468,0.9635317179485574,0.0,0.0,153.28608,0.0,-7.535,125.558,4.0,2006,0.32684529983300464,22050
,4.268,0.438,0.9258614039910631,0.0008678554755171589,0.0,156.70812,0.0,-21.25,147.637,0.748,0,0.49576633024009714,22050
0.7140465527721864,0.0,0.398,0.9586413174060138,0.013329691641710268,0.0,261.74649,0.0,-9.628,124.086,1.464,1986,0.5375372013052252,22050
0.23584620327944406,3.096,0.59,0.9318503296047158,0.0,0.0,244.45342,0.0,-6.885,146.577,5.0,0,0.276702624728755,22050
0.0,7.622999999999999,0.639,0.9701362096145012,0.0021591849878653804,0.0,243.1473,0.0,-14.737,93.238,2.084,2010,0.0,22050
,1.116,0.0,0.9621251501733111,0.002606661512172529,0.0,172.25098,0.0,-8.46,66.765,0.805,0,0.0,22050
0.263969820176701,0.0,0.583,0.988952328482146,0.006412837955594471,0.0,388.28363,0.0,-16.433,132.506,0.78,1983,0.41551708285972627,22050
0.4471357962861778,0.08,0.148,0.9821207279407587,0.0012025236577740234,0.0,345.93914,0.0,-6.951,153.862,1.616,1997,0.4671106485845494,22050
0.4137398358601097,5.022,0.533,0.9888512779995133,0.0008171485219145153,0.0,216.60689,0.0,-3.736,145.518,2.7,1988,0.5492043838770254,22050
,2.04,0.0,0.9751612117153698,0.0012423021947869674,0.0,282.53995,0.0,-4.2,140.458,1.785,1996,0.5996026426495992,22050
,0.638,0.371,0.9733636807758328,0.0002475261752742198,0.0,363.59791,0.0,-4.376,139.998,2.192,0,0.8521862384017338,22050
,1.412,0.0,0.9806551800381005,0.0006925595006143971,0.0,330.65751,0.0,-12.279,140.334,0.412,0,0.0,22050
0.319565986882865,0.0,0.556,0.9852213304919897,0.0,0.0,271.77751,0.0,-6.947,90.648,3.0,2004,0.0,22050
,4.72,0.48,0.9846914022482658,0.0007872768193229223,0.0,203.2322,0.0,-4.703,104.71,4.0,0,0.33536857774641954,22050
,4.98,0.777,0.9900782809751392,0.0,0.0,278.46485,0.0,-5.808,132.642,2.032,2009,0.3923252825279137,22050
,2.475,0.579,0.9779645359480921,0.02706663868409306,0.0,196.88444,0.0,-14.618,77.963,2.905,1994,0.33109012633891616,22050
,2.084,0.0,0.9563069209058007,0.0,0.0,445.33506,0.0,-9.305,125.997,2.56,0,0.3725475702431149,22050
0.0,0.614,0.476,0.9126547183954837,0.0005834256891417067,0.0,209.10975,0.0,-8.28,107.233,3.176,0,0.3586816927689548,22050
0.40790171721807383,7.856,0.95,0.9685298863147646,0.0,0.0,185.36444,0.0,-7.531,95.575,2.924,2000,0.3470069209304056,22050
0.0,0.0,0.317,0.9258382579487133,0.014961332026535155,0.0,239.75138,0.0,-6.243,117.933,4.0,0,0.42410827741635393,22050
,2.96,0.0,0.9620764660010213,0.0,0.0,191.55546,0.0,-4.622,121.988,3.0,2008,0.3792263655405656,22050
0.5519215149416955,0.0,0.0,0.9458408983843437,0.0006099976722109556,0.0,316.39465,0.0,-11.763,121.044,4.0,1982,0.5783016335967479,22050
,0.8300000000000001,0.277,0.971123811888161,0.0014609274451038879,0.0,198.50404,0.0,-16.274,101.77,3.61,0,0.3645865754085436,22050
0.37598430150044215,4.0,0.782,0.9542047892554429,0.0023330543288981247,0.0,207.882,0.0,-11.38,124.519,4.0,2004,0.40664264869909944,22050
,3.304,0.0,0.9075138700667509,0.002538488919985605,0.0,122.51383,0.0,-36.353,104.289,0.0,0,0.2918834217879059,22050
,3.692,0.0,0.9304053000460126,0.0008236760584041237,0.0,229.45914,0.0,-8.705,163.969,2.264,1993,0.36496860827348665,22050
0.7339167070478773,6.853,0.0,0.95943983672107,0.0,0.0,233.92608,0.0,-4.148,99.742,4.285,2005,0.5314367365425635,22050
0.3578190535254165,2.052,0.246,0.9880406658750186,0.001584867839049729,0.0,229.04118,0.0,-10.491,130.58,0.0,0,0.33878124511153024,22050
,4.0,0.764,0.9564191125860875,0.0029689348542006173,0.0,139.78077,0.0,-11.901,129.391,0.0,1995,0.3315347514153216,22050
,2.526,0.0,0.9466712713073231,0.0,0.0,67.52608,0.0,-6.047,180.287,0.0,0,0.37233551584434355,22050
0.4454545254934259,5.49,0.452,0.9689906161947602,0.0004051768472442542,0.0,441.7824,0.0,-12.712,115.212,0.408,2009,0.41463136850923055,22050
0.3589765264395974,2.8699999999999997,0.0,0.9670878864801667,0.0,0.0,329.37751,0.0,-16.849,94.978,1.866,2009,0.28302708862330006,22050
0.25376170740775583,1.034,0.596,0.9115530906275913,0.0026523670021662143,0.0,174.18404,0.0,-7.458,103.047,0.0,0,0.3109209626445081,22050
,0.275,0.376,0.9464245607057891,0.0008404635639374609,0.0,223.68608,0.0,-7.331,130.129,0.06,2007,0.3494763271978497,22050
0.5565411035048553,6.072000000000001,0.0,0.9458053437106008,0.0,0.0,316.99546,0.0,-12.377,123.415,0.0,0,0.437987748288433,22050
,0.274,0.565,0.9235115234026041,0.0,0.0,130.29832,0.0,-7.157,103.014,3.916,0,0.40045045622144987,22050
0.0,5.661,0.593,0.9654753624355192,0.001459689461988629,0.0,288.41751,0.0,-10.861,146.936,0.644,0,0.43205407899019355,22050
,1.7599999999999998,0.264,0.9387006758841181,0.0018579802002411867,0.0,114.1024,0.0,-9.619,199.675,2.612,0,0.24735931919995893,22050
,3.764,0.674,0.9574817919905115,0.003544720844850682,0.0,125.25669,0.0,-13.386,146.909,0.0,1997,0.35144954073431905,22050
,5.071000000000001,0.0,1.0000008806298708,0.0,0.0,306.59873,0.0,-8.656,160.046,2.748,0,0.3668472075699554,22050
,3.7310000000000003,0.634,0.972382079496158,0.002536760721778956,0.0,256.62649,0.0,-8.05,103.377,2.876,0,0.2559413156234322,22050
0.8183943797163769,7.304,0.7,0.9829081344042218,0.0003165537718834598,0.0,230.60853,0.0,-4.438,124.144,1.408,1992,0.5829215764506247,22050
,0.9730000000000001,0.505,0.974949151190179,0.0,0.0,94.51057,0.0,-5.116,124.439,0.86,0,0.0,22050
,0.0,0.0,0.930107383588688,0.0,0.0,138.44853,0.0,-7.359,164.23,0.0,2002,0.3556464690258315,22050
0.26695518627553855,7.0,0.925,1.0000012884640022,0.0005989616442722916,0.0,287.16363,0.0,-15.502,90.373,1.995,0,0.5031516059846183,22050
,7.569,0.0,0.9761049200939838,0.0006422312586004417,0.0,277.15873,0.0,-3.397,135.064,1.084,0,0.25680336879461524,22050
,1.3860000000000001,0.0,0.9999976244830281,0.0,0.0,84.1922,0.0,-20.105,59.49,0.0,0,0.0,22050
0.5437882725011005,6.5249999999999995,0.0,0.9537671300514337,0.0,0.0,293.66812,0.0,-4.256,163.935,1.197,2008,0.4898126195631534,22050
0.0,0.0,0.293,0.9705195891542884,0.0013577973336424587,0.0,117.83791,0.0,-10.688,81.988,2.997,0,0.3171877691384044,22050
,2.25,0.333,0.9885375634586523,0.0,0.0,228.12689,0.0,-13.844,123.028,3.704,1984,0.48578160227478057,22050
0.0,3.454,0.0,0.9654530221644796,0.0,0.0,238.8371,0.0,-8.696,96.154,0.0,0,0.29398439015383726,22050
0.2707759989463275,2.758,0.781,0.9289004112987395,0.03639451155927607,0.0,218.3571,0.0,-9.978,94.57,1.81,1997,0.4184295978846103,22050
,1.802,0.704,0.999999040663653,0.0,0.0,531.61751,0.0,-9.827,166.015,3.4,2008,0.5204121100542216,22050
0.26586104921065007,3.3720000000000003,0.0,0.9648214541062885,0.0,0.0,145.10975,0.0,-9.146,151.936,2.716,0,0.387243574627964,22050
0.0,0.0,0.707,0.9334531765719193,0.0010562402873605353,0.0,303.90812,0.0,-11.576,125.693,0.0,2001,0.2666459054981068,22050
,4.284,0.472,0.9749676918100657,0.006871011709705182,0.0,173.19138,0.0,-7.099,127.89,2.62,0,0.3188342314584762,22050
,0.07,0.236,0.9591205404893698,0.0007276781002351421,0.0,294.08608,0.0,-7.795,191.033,4.0,1996,0.24729252791936776,22050
,0.593,0.594,0.9618069468236062,0.0007395196618109358,0.0,178.49424,0.0,-20.418,82.79,2.928,0,0.3435088776923589,22050
0.0,3.458,0.558,0.9583093536358597,0.0019387940150496494,0.0,177.94567,0.0,-9.548,120.056,4.0,0,0.0,22050
0.37952332442218817,6.444,0.0,0.9683568205429199,0.0018833482785823512,0.0,174.15791,0.0,-6.755,115.756,2.877,0,0.36438492446826576,22050
0.4541929882180224,3.492,0.281,0.9683729011553287,0.0027271443609359785,0.0,88.73751,0.0,-4.404,134.492,0.496,2001,0.5376756280636735,22050
